,Date,User,Tweet
2938,2020-03-03 10:43:37+00:00,elonmusk,Bernie’s tax rate is 0.2% too high! https://t.co/ESAqAYl9xB
2939,2020-03-03 10:39:35+00:00,elonmusk,"@Teslarati No matter what, we need to pressurize the production system. Rocket design is relatively easy, making one is hard, making many is extremely hard. Manufacturing is underrated."
2940,2020-03-03 08:55:46+00:00,elonmusk,Sleeving SN2 dome in the high bay https://t.co/zdRuOgd8xz
2941,2020-03-03 08:49:26+00:00,elonmusk,They have the best coin
2942,2020-03-03 08:46:53+00:00,elonmusk,Dogs rock https://t.co/vLJGyZo5Sx
2943,2020-03-03 02:45:45+00:00,elonmusk,✌️ bro https://t.co/nJ7CUyhr2j
2944,2020-03-03 01:31:20+00:00,elonmusk,@techAU Track mode V2 is pretty cool. Maybe too complicated to use though? Lmk thoughts for improvement.
2945,2020-03-03 01:25:08+00:00,elonmusk,@Erdayastronaut @jack This is vital
2946,2020-03-03 01:21:14+00:00,elonmusk,Just want say that I support @Jack as Twitter CEO. He has a good ❤️.
2947,2020-03-02 09:06:37+00:00,elonmusk,@vincent13031925 Definitely
2948,2020-03-02 08:59:46+00:00,elonmusk,https://t.co/Yt0zkj1R5j
2949,2020-03-02 08:49:34+00:00,elonmusk,"@flcnhvy @JaneidyEve We’re stripping SN2 to bare minimum to test the thrust puck to dome weld under pressure, first with water, then at cryo. Hopefully, ready to test in a few days."
2950,2020-03-02 08:40:40+00:00,elonmusk,@JaneidyEve There’s a puck at the base that takes the engine thrust load. Don’t shuck the puck!
2951,2020-03-02 08:38:59+00:00,elonmusk,Where’s Flextape when you need it!?
2952,2020-03-02 08:33:45+00:00,elonmusk,"It’s fine, we’ll just buff it out"
2953,2020-03-02 08:32:15+00:00,elonmusk,So … how was your night? https://t.co/tbJDYIQjXd
2954,2020-03-02 04:23:24+00:00,elonmusk,"@annerajb @RealEmirHan Yes, dramatically improved imo"
2955,2020-03-02 04:21:48+00:00,elonmusk,"@annerajb @RealEmirHan We need to finish work on Autopilot core foundation code &amp; 3D labelling, then functionality will happen quickly. Not long now."
2956,2020-03-02 04:16:44+00:00,elonmusk,@RealEmirHan 👀
2957,2020-02-28 22:17:34+00:00,elonmusk,@Universe_SkyArt @TwitterSupport I just sent a note to Twitter to clarify that posting SpaceX videos is fine by us and we paid for rights to Bowie song for the Falcon Heavy launch
2958,2020-02-28 19:46:29+00:00,elonmusk,"@LeeHudson_ @LockheedMartin The competitor should be a drone fighter plane that’s remote controlled by a human, but with its maneuvers augmented by autonomy. The F-35 would have no chance against it."
2959,2020-02-27 22:13:48+00:00,elonmusk,@Teslarati It’s not that big really
2960,2020-02-27 19:45:08+00:00,elonmusk,@SpaceX Testing Raptor in vertical configuration (on the giant tripod) should allow us to simplify some aspects of the engine design
2961,2020-02-26 19:25:28+00:00,elonmusk,@newscientist It’s not mine
2962,2020-02-26 18:42:19+00:00,elonmusk,@Foxfire40900590 Definitely! What’s in that sky city thing!?  Needs a prequel even more than a sequel.
2963,2020-02-26 17:20:17+00:00,elonmusk,@Erdayastronaut @JaneidyEve @JakeTheHuman28 @tesla_truth @Twitter Sure
2964,2020-02-26 16:52:19+00:00,elonmusk,@JaneidyEve @JakeTheHuman28 @tesla_truth @Twitter Posting SpaceX videos is definitely not copyright infringement!
2965,2020-02-26 07:23:36+00:00,elonmusk,"@j_brorsson @Teslarati Hopefully, in March. Checking …"
2966,2020-02-26 07:21:49+00:00,elonmusk,@Teslarati I had no idea this existed. Sounds awesome though!
2967,2020-02-26 07:09:51+00:00,elonmusk,"@RationalEtienne @Bryr32 Full disclosure, I’m actually a 3000 year old vampire. It’s such a trial assuming all these false identities over the centuries!"
2968,2020-02-26 06:41:38+00:00,elonmusk,"@Bryr32 We had the wrong settings! To make the welds super flat &amp; strong, we’re building a heavy duty, custom planisher, but just having the right settings is a major improvement."
2969,2020-02-26 06:33:33+00:00,elonmusk,@flcnhvy Yes
2970,2020-02-25 22:49:48+00:00,elonmusk,@justpaulinelol 3 on SN2
2971,2020-02-25 22:49:30+00:00,elonmusk,SN2 tank integration starts this week with much less circumferential pucker. Thanks Fronius!
2972,2020-02-25 22:47:31+00:00,elonmusk,Starship SN1 tank preparing for Raptor attachment &amp; static fire https://t.co/jx0ijLrxWx
2973,2020-02-25 20:42:15+00:00,elonmusk,@oyvi00i 🤣🤣 some are good tho
2974,2020-02-25 20:28:10+00:00,elonmusk,And that’s why cones were invented https://t.co/7YKfEIGvPq
2975,2020-02-25 20:10:27+00:00,elonmusk,Tinny https://t.co/N1p5qZvx0D
2976,2020-02-25 09:24:08+00:00,elonmusk,Rococo is alive &amp; living in our hearts
2977,2020-02-25 09:08:00+00:00,elonmusk,Woody https://t.co/0Di88Eoz2C
2978,2020-02-25 08:43:17+00:00,elonmusk,@TeslaGong @archillect I did
2979,2020-02-25 08:36:14+00:00,elonmusk,Battle Angel Starship https://t.co/CL4rvBB8mb
2980,2020-02-25 08:21:56+00:00,elonmusk,@cleantechnica Teslas in a tunnel. Happening in Vegas rn.
2981,2020-02-25 08:19:36+00:00,elonmusk,@archillect obv
2982,2020-02-25 08:02:06+00:00,elonmusk,On a wall in Austin https://t.co/yDBt2tUJij
2983,2020-02-25 02:17:11+00:00,elonmusk,@nichegamer BGII was amazing
2984,2020-02-22 21:39:50+00:00,elonmusk,Getting there was super hard. Very proud of Tesla team!
2985,2020-02-22 21:30:22+00:00,elonmusk,Model 3 achieves 350 mile actual range vs 310 EPA sticker in Consumer Reports testing https://t.co/5hqRhjP4bV
2986,2020-02-22 03:29:45+00:00,elonmusk,"@PPathole @Erdayastronaut @Teslarati Yes, will also show real-time changes to max acceleration, braking, cornering, speed on gradient &amp; range, latter factoring in route elevation changes &amp; cargo or tow mass &amp; drag impact"
2987,2020-02-22 03:22:21+00:00,elonmusk,@Erdayastronaut @Teslarati It’s slightly better
2988,2020-02-22 03:18:44+00:00,elonmusk,@nichegamer Definitely worth trying imo
2989,2020-02-21 20:54:43+00:00,elonmusk,"@Teslarati Btw, in some prior tweets I’d said production Cybertruck would be ~80” wide (vs ~84” body width at unveil). This is slightly too small. Will be closer to 82”, but come standard with upper laser blade lights."
2990,2020-02-21 19:48:55+00:00,elonmusk,@Teslarati Active ride height &amp; active damping are game-changing for a truck or any car with a high max/min weight ratio
2991,2020-02-21 11:16:44+00:00,elonmusk,Science has gone too far https://t.co/Ky65Q3s3JX
2992,2020-02-21 09:46:49+00:00,elonmusk,🔭 https://t.co/6HHgR0ZVp0
2993,2020-02-20 23:54:53+00:00,elonmusk,@flcnhvy @SciGuySpace F9 iteration slowed down as payloads became too important to risk. Little change is expected going forward with F9/FH or Dragon. Starship production &amp; thus iterative improvement will be much faster than Falcon. Driving hard for fully reusable orbital flight this year!
2994,2020-02-20 23:44:28+00:00,elonmusk,"@PPathole @JohnHanzl It’s mostly to balance the ship during entry. After delivering satellites, the front is light &amp; back is heavy due to engines &amp; landing legs."
2995,2020-02-20 23:34:51+00:00,elonmusk,"@JohnHanzl Sorry, meant to say LOX header tank in tip of nose. CH4 main tank is above LOX main."
2996,2020-02-20 23:32:58+00:00,elonmusk,@JohnHanzl LOX
2997,2020-02-20 23:31:04+00:00,elonmusk,@SciGuySpace These problems are fundamentally intertwined. Building many rockets allows for successive approximation. Progress in any given technology is simply # of iterations * progress between iterations.
2998,2020-02-20 23:24:14+00:00,elonmusk,@SciGuySpace Hardest problem by far is building the production system of something this big. 2nd hardest is achieving full &amp; rapid reuse with payload to orbit of ~2%.
2999,2020-02-20 11:01:09+00:00,elonmusk,@flcnhvy @sydney_ev Probably
3000,2020-02-20 10:52:39+00:00,elonmusk,@sydney_ev Attach wheels to the landing legs &amp; tow Starship to the launch pad
3001,2020-02-20 10:50:19+00:00,elonmusk,@RationalEtienne I rate it two Bugblatter Beasts of Traal up!
3002,2020-02-20 10:29:23+00:00,elonmusk,"High bay for stacking Starship engine bay, propellant tanks &amp; fairing (fka nosecone) sections is almost done! https://t.co/G9h0430ns2"
3003,2020-02-20 06:01:22+00:00,elonmusk,"@pentaquarky @Erdayastronaut The whole nose tip has to have heat shielding for atmospheric entry at Mach 25+ anyway, so is effectively already insulated well in orbit"
3004,2020-02-20 05:55:18+00:00,elonmusk,"@tobyliiiiiiiiii @Erdayastronaut There will be a common area in the forward section with a big window like this. It will be a lot heavier than steel, but not dangerous. Consider astronauts on the moon with a very thin windowed helmet. They were fine."
3005,2020-02-20 05:50:34+00:00,elonmusk,"@PPathole @Erdayastronaut Header tanks are only ~2% of main tank volume, so not a big deal. Pressurized volume is still ~1000 cubic meters."
3006,2020-02-20 05:48:48+00:00,elonmusk,"@Erdayastronaut O2 header tank is tip of nosecone, CH4 header is in the main CH4 tank"
3007,2020-02-20 05:42:14+00:00,elonmusk,@tesletter In the order that they were written
3008,2020-02-20 00:51:55+00:00,elonmusk,"Worth reading Asimov’s Foundation
https://t.co/OZfhcNNzyG"
3009,2020-02-19 23:53:19+00:00,elonmusk,"@tobyliiiiiiiiii SN 2+ will have better fit &amp; weld quality. Later serial numbers will use bigger stampings, so much less weld length."
3010,2020-02-19 23:48:54+00:00,elonmusk,@tobyliiiiiiiiii The Persuader hammer will fix SN1
3011,2020-02-19 23:43:59+00:00,elonmusk,Rocket nosecone production in Texas https://t.co/KLWewja9Gn
3012,2020-02-19 23:01:11+00:00,elonmusk,@archillect https://t.co/yK4XuubCPw
3013,2020-02-19 20:08:32+00:00,elonmusk,@mattredlon @neuralink Yes
3014,2020-02-19 05:48:14+00:00,elonmusk,@Kitty_McConnell Glad you’re all ok! ❤️
3015,2020-02-18 02:18:56+00:00,elonmusk,@PicklePunchD @LaurenRow5 @archillect Tim Curry ftw
3016,2020-02-18 01:57:04+00:00,elonmusk,@archillect 🔥🔥 makeup
3017,2020-02-18 01:10:33+00:00,elonmusk,"@Smerity Unfortunately, I must agree that these are reasonable concerns"
3018,2020-02-18 00:55:40+00:00,elonmusk,"@carkgirl @tesletter True, that was pretty impressive"
3019,2020-02-18 00:48:07+00:00,elonmusk,@tesletter My conversations with Gates have been underwhelming tbh
3020,2020-02-17 23:34:34+00:00,elonmusk,@flcnhvy @_KarenHao @OpenAI Both
3021,2020-02-17 23:22:54+00:00,elonmusk,"@_KarenHao @OpenAI All orgs developing advanced AI should be regulated, including Tesla"
3022,2020-02-17 23:20:34+00:00,elonmusk,@TeslaGong @_KarenHao @OpenAI I have no control &amp; only very limited insight into OpenAI. Confidence in Dario for safety is not high.
3023,2020-02-17 23:14:28+00:00,elonmusk,@_KarenHao @OpenAI OpenAI should be more open imo
3024,2020-02-16 01:24:28+00:00,elonmusk,"@vincent13031925 Initially, yes, but then will make sense to localize closer to customers. Pretty much same plan as vehicles."
3025,2020-02-16 01:14:27+00:00,elonmusk,Looking forward to international expansion later this year 😀
3026,2020-02-16 01:12:59+00:00,elonmusk,"Tesla is ramping up Solar Roof installation across the USA! Training will be provided, so no prior experience needed. Apply at https://t.co/84BkZvuBn8"
3027,2020-02-15 08:59:04+00:00,elonmusk,@flcnhvy @Inzilya777 @archillect Direct links aren’t needed to offer service. Starlink will initially bounce signals off ground/ocean relays to get from 🛰 to 🛰.
3028,2020-02-15 08:32:47+00:00,elonmusk,@Inzilya777 @archillect 🛰 albedo will drop significantly on almost every successive launch
3029,2020-02-15 08:25:40+00:00,elonmusk,@litgenstein Haha
3030,2020-02-15 07:24:23+00:00,elonmusk,"@archillect Sorry, probably going to be a lot of rocket pics from @archillect 🤣🤣"
3031,2020-02-15 05:08:54+00:00,elonmusk,@BLKMDL3 @jgrano305 @DMC_Ryan @Jason X will also improve by a similar amount
3032,2020-02-15 05:06:25+00:00,elonmusk,"@jgrano305 @BLKMDL3 @DMC_Ryan @Jason Depends on when car was built, as there are many small hardware improvements, so most will be somewhere in between 373 &amp; 390"
3033,2020-02-15 05:04:27+00:00,elonmusk,"@jgrano305 @DMC_Ryan @Jason Regulations require calling it something else, so we added +"
3034,2020-02-15 05:02:47+00:00,elonmusk,"@DMC_Ryan @Jason There’s a tough performance vs range tradeoff. Plaid has absurd performance, while holding range roughly constant."
3035,2020-02-15 04:57:43+00:00,elonmusk,@PPathole Software just thinks the car is less efficient than it actually is
3036,2020-02-15 04:56:18+00:00,elonmusk,@PPathole Many small hardware improvements throughout the car that have been introduced gradually over past several months
3037,2020-02-15 04:53:47+00:00,elonmusk,@teslaownersSV Maybe possible with improved wheels/tires (which would be available to all previously made cars)
3038,2020-02-15 04:48:32+00:00,elonmusk,All S/X cars made in recent months have actually been above stated EPA range. Will be unlocked soon for free via software update.
3039,2020-02-15 04:45:47+00:00,elonmusk,Tesla Model S estimated EPA range is now above 390 miles or ~630 km https://t.co/sNFzIkuJpC
3040,2020-02-15 04:35:09+00:00,elonmusk,Run a physics sim long enough &amp; you’ll get intelligence
3041,2020-02-15 04:22:16+00:00,elonmusk,@ajtourville @fermatslibrary Thanks to all who caught the error 😊
3042,2020-02-15 04:14:45+00:00,elonmusk,@teslaownersSV @fermatslibrary a=F/m is the most fun
3043,2020-02-15 04:11:16+00:00,elonmusk,@fermatslibrary Editing error. Meant to say Δt≥ℏ/(2ΔE). Interesting that monochrome is roughly a millionth of a percent.
3044,2020-02-15 03:02:10+00:00,elonmusk,@fermatslibrary Frame rate Δt≥ℏ2/ΔE
3045,2020-02-15 01:31:10+00:00,elonmusk,@fermatslibrary The resolution of reality
3046,2020-02-14 23:33:15+00:00,elonmusk,@archillect Reminded me of The Lady of Shalott by Waterhouse
3047,2020-02-14 23:05:34+00:00,elonmusk,@VitalVegas @boringcompany @LVCVA Haha
3048,2020-02-14 21:04:23+00:00,elonmusk,@archillect unNERVing
3049,2020-02-14 19:29:06+00:00,elonmusk,"@flcnhvy @Erdayastronaut @robert_zubrin The joints will have shielding, but it’s hard to ensure a good seal. Transpiration cooling (or simply higher pressure cold gas flow) would purge the area behind the hot gas seal."
3050,2020-02-14 19:10:36+00:00,elonmusk,@Erdayastronaut @robert_zubrin Might be used around flap joints
3051,2020-02-14 19:08:44+00:00,elonmusk,@teslaownersSV @Tesla Will take action
3052,2020-02-14 17:56:07+00:00,elonmusk,Only the heart senses beauty
3053,2020-02-14 09:32:23+00:00,elonmusk,@Erdayastronaut @flcnhvy @robert_zubrin Shielding is only needed for orbital speeds
3054,2020-02-13 20:45:40+00:00,elonmusk,💘 be still my beating heart 💘 https://t.co/Fnly6DNLIC
3055,2020-02-13 17:26:56+00:00,elonmusk,"@Erdayastronaut @robert_zubrin Unfortunately, Starship unlikely to survive LEO entry intact without shielding on windward side, but none required on leeward. Even windward shielding is very light."
3056,2020-02-12 17:26:17+00:00,elonmusk,@sonic_hedgehog 😉
3057,2020-02-12 08:24:08+00:00,elonmusk,@nichegamer Whoop whoop!!
3058,2020-02-12 07:52:05+00:00,elonmusk,Thanks Mom!!! ❤️ @mayemusk https://t.co/eyMgV45ypT
3059,2020-02-12 07:49:00+00:00,elonmusk,@EVHQ2 @Tesla This does seem high
3060,2020-02-12 07:45:16+00:00,elonmusk,And some vitamin k too
3061,2020-02-12 07:02:46+00:00,elonmusk,Ok u can have a little emerald 🤹🏻‍♂️ https://t.co/3LzPe4aG4B
3062,2020-02-10 22:02:06+00:00,elonmusk,@Teslarati This is incorrect. No air suspension planned for 3/Y. Only S/X &amp; Cybertruck have/will have air suspension.
3063,2020-02-10 17:57:38+00:00,elonmusk,@HAPPYHAHAJK Æsthetics
3064,2020-02-10 17:53:21+00:00,elonmusk,The degree to which SolarGlass will positively effect the esthetics &amp; energy sustainability of neighborhoods throughout the world is not yet well appreciated. This is a very important product.
3065,2020-02-10 17:49:05+00:00,elonmusk,"Tesla April company talk will be from our Giga New York factory, where we make SolarGlass &amp; several other products. Will also offer customer &amp; media tours."
3066,2020-02-10 17:41:25+00:00,elonmusk,Should preface this saying that feedback from early Tesla Solar roof owners has been v positive. It’s stunning vs a regular roof in person imo. Photos don’t do it justice.
3067,2020-02-10 17:38:16+00:00,elonmusk,"@brittanygayle98 Its integrated roof &amp; solar, so should be light enough for almost any home"
3068,2020-02-10 17:36:57+00:00,elonmusk,@dafuq_mac Coming hopefully later this year
3069,2020-02-10 17:36:15+00:00,elonmusk,"@TarunBhatt161 I think will still be better than a normal roof, but adding a heating grid to automatically remove ice &amp; snow sounds like a good option. We have that already on car windows!"
3070,2020-02-10 17:33:36+00:00,elonmusk,"@Emmonstein No problem. Snow and ice tend to slide off the Tesla SolarGlass due to lower surface roughness, so accumulates less than a normal roof. Even so, it’s very strong and can be walked on without breaking the glass tiles."
3071,2020-02-10 17:29:46+00:00,elonmusk,@_mantis_ Sounds should note that it gets less shiny automatically due to dust &amp; weathering. This pic is brand new.
3072,2020-02-10 17:27:28+00:00,elonmusk,@_mantis_ Ok
3073,2020-02-10 17:26:02+00:00,elonmusk,@G_d_Photographr Sounds like we should open a Tesla Center there!
3074,2020-02-10 17:25:09+00:00,elonmusk,Please let us know what improvements we can make to any aspect of Tesla SolarGlass roof! Critical feedback is much appreciated.
3075,2020-02-10 08:20:01+00:00,elonmusk,"@yourfavgas Probably 6 months or so. 301 is certainly fine for orbit, but SpaceX 30X will be better."
3076,2020-02-10 08:17:32+00:00,elonmusk,Midsection of Starship propellant tanks https://t.co/Aa8yKPJEFS
3077,2020-02-10 05:44:57+00:00,elonmusk,"@Revoeh020 @Tesla Yes, but we want to focus on textured black first, then move into Earth tones &amp; convolutions"
3078,2020-02-10 05:37:25+00:00,elonmusk,@SamTalksTesla Your comment above: “Who in their right mind would buy an ICE after 2025 knowing its residual value will be zilch? Legacy auto: go EV or go BUST!” is super important for car buyers. Residual values for gas/diesel cars will plummet in coming years.
3079,2020-02-10 02:53:09+00:00,elonmusk,@RationalEtienne Haha
3080,2020-02-10 02:16:34+00:00,elonmusk,Foundation by Asimov
3081,2020-02-10 02:12:52+00:00,elonmusk,"Mars is to Earth, as Terminus was to Trantor"
3082,2020-02-10 01:51:45+00:00,elonmusk,@SamTalksTesla Europe &amp; China timing will be announced soon
3083,2020-02-09 22:46:18+00:00,elonmusk,@teslaownersSV Many Bay Area installations are ongoing now
3084,2020-02-09 22:33:26+00:00,elonmusk,"Hard to believe that is high efficiency solar power seamlessly integrated into beautiful roof tiles. Great work by SolarGlass engineering, Giga NY factory &amp; Tesla installation teams!"
3085,2020-02-09 22:30:56+00:00,elonmusk,Order at https://t.co/byFVU5nF9W https://t.co/4lD1mVHKy6
3086,2020-02-09 06:45:25+00:00,elonmusk,"@Erdayastronaut First two domes in frame are for SN2, third is SN1 thrust dome"
3087,2020-02-09 05:36:01+00:00,elonmusk,Back in Boca https://t.co/RjiWpW28PT
3088,2020-02-08 23:11:50+00:00,elonmusk,@neiltyson Including hypothesizing that this statement is wrong haha
3089,2020-02-08 23:10:37+00:00,elonmusk,@flcnhvy True
3090,2020-02-08 13:16:49+00:00,elonmusk,@SachaBaronCohen #DeleteFacebook It’s lame
3091,2020-02-08 09:11:10+00:00,elonmusk,@RationalEtienne @JedIKni64072970 @archillect @OpenAI @austinbarnard45 @SpaceX Ok
3092,2020-02-08 08:24:28+00:00,elonmusk,"My Mom wrote a book ♥️
https://t.co/EV0FoGLuzf https://t.co/qQMYSBNxpv"
3093,2020-02-08 08:03:54+00:00,elonmusk,@Eljaboom 🤣🤣
3094,2020-02-08 08:00:00+00:00,elonmusk,"feeling cute, might delete later https://t.co/TtDJcr9Qiq"
3095,2020-02-08 06:45:59+00:00,elonmusk,"@NStabilini @carkinthedark Once upon a time, we were all just hydrogen in a vacuum"
3096,2020-02-08 06:06:33+00:00,elonmusk,"@JedIKni64072970 @archillect Impressive, if 💯 uncurated. There aren’t many errors. Would be interesting to see how @OpenAI GPT would perform with same objective."
3097,2020-02-08 03:28:07+00:00,elonmusk,@archillect 🔥🔥cropping
3098,2020-02-08 02:45:31+00:00,elonmusk,@RationalEtienne @Tesla @kimbal Haha true
3099,2020-02-07 18:34:37+00:00,elonmusk,@JaneidyEve You’re welcome! Was a fun recruiting event. Great to see all the excitement about helping build Starships.
3100,2020-02-07 07:52:53+00:00,elonmusk,"@Teslarati @13ericralph31 Unmodified water tower machines do not work well for orbital rockets, as mass efficiency is critical for the latter, but not the former. Hopper, for example, was made of 12.5mm steel vs 4mm for SN1 orbital design. Optimized skins will be &lt;2mm in places across a 9000mm diameter."
3101,2020-02-07 03:46:51+00:00,elonmusk,"@nextspaceflight @chraveesh @Teslarati No, they’re SN1. SN2 to follow shortly. Aiming to be a little better each time."
3102,2020-02-07 03:45:02+00:00,elonmusk,"@chraveesh @Teslarati Yes, we’re tuning weld parameters to reduce puckering &amp; building a heavy duty planisher to flatten &amp; cold work the weld area"
3103,2020-02-07 03:35:55+00:00,elonmusk,"@Teslarati That said, although substantial capital &amp; engineering is required to achieve extreme precision, marginal production cost of the primary structure should actually be *less* than a water tower, because it’s built inside a factory in volume."
3104,2020-02-07 03:31:23+00:00,elonmusk,"@Teslarati This isn’t quite correct. An orbital rocket needs precision that’s 3X to 4X better than a water tower, so super precise parts, fixtures &amp; welding are needed. Suborbital is much more forgiving."
3105,2020-02-07 02:34:19+00:00,elonmusk,"SpaceX started with a mariachi band party. Great vibes here in Boca Chica, Texas! https://t.co/LMfaB9kCKh"
3106,2020-02-06 19:13:04+00:00,elonmusk,@flcnhvy True
3107,2020-02-06 19:03:25+00:00,elonmusk,Late night tweets … sigh
3108,2020-02-06 18:45:52+00:00,elonmusk,@Erdayastronaut @vincent13031925 We saw them a lot launching from Kwajalein in the early days of SpaceX
3109,2020-02-06 18:36:31+00:00,elonmusk,New emoji! Last one comes with free phone hack. https://t.co/T3jjwZycog
3110,2020-02-06 18:21:25+00:00,elonmusk,@Mike_Seeley @WeReportSpace @SpaceX Great shot
3111,2020-02-06 17:37:34+00:00,elonmusk,"@glenn22x @vincent13031925 Anything that doesn’t result in a smudgy image on lens cover glass. If you get a two part hydrophobic coating, probably better just to use first part."
3112,2020-02-06 17:30:27+00:00,elonmusk,@ndyf It begins …
3113,2020-02-06 17:25:46+00:00,elonmusk,@vincent13031925 “The Nutcracker” is tho https://t.co/KS08x6wxfn
3114,2020-02-06 11:02:46+00:00,elonmusk,@PavilsJurjans @BoredElonMusk 🤣🤣
3115,2020-02-06 10:59:13+00:00,elonmusk,@V1lding Haha
3116,2020-02-06 10:57:43+00:00,elonmusk,@archillect 💕
3117,2020-02-06 10:56:39+00:00,elonmusk,"What if there was an AI programmed to want to pick as many strawberries as possible, and so it cultivated nothing but strawberries on all of Earth’s land? Then it would be Strawberry Fields Forever!"
3118,2020-02-06 10:37:14+00:00,elonmusk,@engineers_feed Nice
3119,2020-02-06 10:07:57+00:00,elonmusk,"@yourfavgas @archillect Fine, but that was an easy one"
3120,2020-02-06 10:04:17+00:00,elonmusk,@yourfavgas @archillect New fins
3121,2020-02-06 10:03:18+00:00,elonmusk,@archillect Rococo basilisk
3122,2020-02-06 09:35:31+00:00,elonmusk,REALiTi made while u wait https://t.co/jWRPAEufs8
3123,2020-02-06 09:21:06+00:00,elonmusk,@PPathole https://t.co/BkKeiIicYe
3124,2020-02-06 09:16:34+00:00,elonmusk,@yourfavgas Making progress
3125,2020-02-06 09:15:22+00:00,elonmusk,"All things in moderation, especially etymology"
3126,2020-02-06 09:09:06+00:00,elonmusk,Essentially all quotes can be ascribed to Churchill
3127,2020-02-06 09:05:26+00:00,elonmusk,"No matter how many times u get hangry, you always think ur anger is real — Plato"
3128,2020-02-06 07:55:15+00:00,elonmusk,Guess he’s not left-handed https://t.co/RLlzOLqh8U
3129,2020-02-06 07:46:52+00:00,elonmusk,@BraxtonKai @nichegamer 🤣
3130,2020-02-06 02:37:28+00:00,elonmusk,@Erdayastronaut Tiny robots with lasers
3131,2020-02-05 23:02:17+00:00,elonmusk,@9NewsAUS Starlink will be great for any sparsely populated areas with expensive or little to no connectivity!
3132,2020-02-05 22:07:46+00:00,elonmusk,@RationalEtienne 🤣🤣
3133,2020-02-05 22:00:04+00:00,elonmusk,Putting that on my LinkedIn for sure
3134,2020-02-05 21:59:10+00:00,elonmusk,"8th hottest song on Soundcloud!!
https://t.co/5FJNJYc9kA https://t.co/PmoBYJL4in"
3135,2020-02-05 17:31:22+00:00,elonmusk,Please send your resume to BuildStarship@spacex.com if you’re coming to the Starship career day in Boca Chica tomorrow
3136,2020-02-05 06:10:51+00:00,elonmusk,Starship Concerto in Zero G https://t.co/gkn05I1bvZ
3137,2020-02-05 05:26:11+00:00,elonmusk,@JaneidyEve Yes
3138,2020-02-05 05:24:52+00:00,elonmusk,@teslaownersSV Yes
3139,2020-02-05 05:23:16+00:00,elonmusk,Giga Texas?
3140,2020-02-05 00:12:39+00:00,elonmusk,@archillect Uh oh
3141,2020-02-04 09:30:44+00:00,elonmusk,@Erdayastronaut Have you tried a hydrophobic spray?
3142,2020-02-04 09:28:18+00:00,elonmusk,"This is mainly for staffing up 4 production shifts for 24/7 operations, but engineers, supervisors &amp; support personnel are certainly needed too. A super hardcore work ethic, talent for building things, common sense &amp; trustworthiness are required, the rest we can train."
3143,2020-02-04 09:19:05+00:00,elonmusk,"Starship career day at the Stargate building (Boca Chica Blvd, TX) this Thursday from 3pm to 9pm!"
3144,2020-02-04 00:13:15+00:00,elonmusk,Going max hardcore on design/production Starship here in Boca. It’s awesome! Feels a bit like a Mars simulator.
3145,2020-02-03 22:25:02+00:00,elonmusk,@justpaulinelol @reto_siegrist @flcnhvy @thirdrowtesla Definitely!
3146,2020-02-03 22:05:17+00:00,elonmusk,@reto_siegrist @flcnhvy @thirdrowtesla Yes
3147,2020-02-03 21:50:28+00:00,elonmusk,🔥🔥🔥
3148,2020-02-03 17:14:41+00:00,elonmusk,"@CathieDWood @sbarnettARK @jwangARK @ARKInvest First, we need to make it super safe &amp; easy to use, then determine greatest utility vs risk. From initially working to volume production &amp; implantation is a long road. As with vehicle safety, it will be much harder to pass our internal standards than minimum regulatory standards."
3149,2020-02-03 06:30:39+00:00,elonmusk,"@flcnhvy @Tesla @thirdrowtesla Ok sure 😀 Btw, we recruit great engineers from almost anywhere in the world, so this shouldn’t be thought of as USA only. Also, work location can be Bay Area (preferred), but Austin (many of our chip designers are there) or potentially any Tesla Gigafactory."
3150,2020-02-03 05:31:51+00:00,elonmusk,"@TeslaGong @indiealexh @mojosusan @BLKMDL3 @ElonsBrain @CathieDWood @ARKInvest Intuitively, that should be straightforward to address, but there could be complexities I’m unaware of"
3151,2020-02-03 05:25:53+00:00,elonmusk,"@indiealexh @mojosusan @BLKMDL3 @TeslaGong @ElonsBrain @CathieDWood @ARKInvest True, it has general applications beyond fast, high precision micro-electrode insertion that automatically avoids the vasculature"
3152,2020-02-03 05:03:54+00:00,elonmusk,"@TeslaGong @ElonsBrain @CathieDWood @ARKInvest It will ultimately be used to make up for entire lost sections of the brain due to stroke/accident/congenital. Don’t want to get too excited, but the potential is truly transformational for restoring brain &amp; motor functions. There is no other way to do it imo."
3153,2020-02-03 04:59:52+00:00,elonmusk,@DOfaquarius @CathieDWood @ARKInvest Wait until you see the next version vs what was presented last year. It’s *awesome*.
3154,2020-02-03 04:58:22+00:00,elonmusk,@ElonsBrain @CathieDWood @ARKInvest Probably this summer
3155,2020-02-03 04:57:50+00:00,elonmusk,"@ajtourville @CathieDWood @ARKInvest Yeah, it looks like a medieval torture device, but is nonetheless currently used in many human studies! Not hard to be way better."
3156,2020-02-03 04:53:18+00:00,elonmusk,@PPathole PyTorch is the most frequently used external tool set/library
3157,2020-02-03 04:07:01+00:00,elonmusk,"Our NN is initially in Python for rapid iteration, then converted to C++/C/raw metal driver code for speed (important!). Also, tons of C++/C engineers needed for vehicle control &amp; entire rest of car. Educational background is irrelevant, but all must pass hardcore coding test."
